TestNo,ChannelName,Rank,Inst_InsCom,Description,Unit
10702,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v10702_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0249s, max@0.0272s",gn
10704,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER AX,"v10704_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.03755s, max@0.03775s",gn
10706,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v10706_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0264s, max@0.0262s",gn
10709,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER AX,"v10709_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.01s, max@0.0097s",gn
10712,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v10712_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.035s, max@0.0208s",gn
10713,10SEATLERE00AC1P,2,CROSSMEMBER LEFT REAR X,"v10713_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.02512s, max@0.03s",gn
10714,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER AX,"v10714_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.07295s, max@0.0217s",gn
10721,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v10721_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0401s, max@0.0399s",gn
10724,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v10724_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0173s, max@0.03s",gn
10725,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER AX,"v10725_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0609s, max@0.06055s",gn
10732,10SEATLERE00AC1P,2,CROSSMEMBER LEFT REAR X,"v10732_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.02304s, max@0.02352s",gn
10733,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v10733_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0555s, max@0.0173s",gn
10737,10SEATLERE00AC1P,2,CROSSMEMBER LEFT REAR X,"v10737_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.04384s, max@0.02976s",gn
10763,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v10763_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0581s, max@0.0583s",gn
10768,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v10768_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.047s, max@0.0468s",gn
10770,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v10770_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0378s, max@0.0258s",gn
10778,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v10778_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0539s, max@0.0488s",gn
10793,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER AX,"v10793_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.044s, max@0.0184s",gn
10797,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v10797_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0205s, max@0.0202s",gn
10807,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER AX,"v10807_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.01955s, max@0.0236s",gn
10816,10SEATLERE00AC1P,2,CROSSMEMBER LEFT REAR X,"v10816_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.0224s, max@0.02376s",gn
10826,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v10826_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.05s, max@0.0483s",gn
10830,10SEATLERE00AC1P,2,CROSSMEMBER LEFT REAR X,"v10830_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.0456s, max@0.01744s",gn
10831,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER AX,"v10831_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.02405s, max@0.0357s",gn
10836,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER AX,"v10836_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0161s, max@0.0149s",gn
10837,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v10837_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0164s, max@0.0221s",gn
10865,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER AX,"v10865_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.01785s, max@0.0081s",gn
10914,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER AX,"v10914_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.01835s, max@0.02285s",gn
10917,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v10917_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0451s, max@0.0348s",gn
10918,10SEATLERE00AC1P,2,CROSSMEMBER LEFT REAR X,"v10918_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.04544s, max@0.04584s",gn
10921,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v10921_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0473s, max@0.0471s",gn
10924,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER AX,"v10924_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0321s, max@0.0338s",gn
10925,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v10925_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0419s, max@0.0159s",gn
10961,10SEATLERE00AC1P,2,CROSSMEMBER LEFT REAR X,"v10961_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.04264s, max@0.02688s",gn
10962,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v10962_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0523s, max@0.0236s",gn
10963,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v10963_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.054s, max@0.0277s",gn
10966,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v10966_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0332s, max@0.0232s",gn
10970,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v10970_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0606s, max@0.0199s",gn
10971,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER AX,"v10971_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.02735s, max@0.03025s",gn
10974,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER AX,"v10974_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0346s, max@0.02915s",gn
10976,10SEATLERE00AC1P,2,CROSSMEMBER LEFT REAR X,"v10976_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.0376s, max@0.02744s",gn
10977,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v10977_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0188s, max@0.0171s",gn
10982,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v10982_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0391s, max@0.0385s",gn
10986,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER AX,"v10986_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.04245s, max@0.0225s",gn
10988,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v10988_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0422s, max@0.0416s",gn
10993,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v10993_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0407s, max@0.0242s",gn
10999,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER AX,"v10999_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.03905s, max@0.04495s",gn
11047,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER AX,"v11047_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0117s, max@0.0143s",gn
11049,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v11049_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0328s, max@0.0305s",gn
11053,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER AX,"v11053_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.05905s, max@0.05965s",gn
11056,10SEATLERE00AC1P,2,"LEFT REAR SEAT CROSSMEMBER AX -> EXCEEDED CAL RANGE AT 23.1MS, 36.9MS","v11056_093aq0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.037s, max@0.0374s",gn
11064,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER AX,"v11064_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.02s, max@0.01565s",gn
11066,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v11066_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0402s, max@0.0185s",gn
11079,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v11079_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0352s, max@0.021s",gn
11081,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v11081_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0146s, max@0.0149s",gn
11095,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v11095_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0196s, max@0.0178s",gn
11096,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER AX,"v11096_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.02795s, max@0.03025s",gn
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
11129,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v11129_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0328s, max@0.0295s",gn
11146,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v11146_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0265s, max@0.0306s",gn
11149,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER AX,"v11149_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.04945s, max@0.04655s",gn
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
11264,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v11264_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0466s, max@0.0422s",gn
11268,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v11268_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0205s, max@0.0207s",gn
11270,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v11270_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0422s, max@0.021s",gn
11288,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v11288_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0288s, max@0.0318s",gn
11291,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v11291_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0698s, max@0.0963s",gn
11295,10DOORLERE00AC1P,1,"LEFT REAR SILL AX, CF AT 84.4 MS.","v11295_093af0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.052s, max@0.0207s",gn
11296,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v11296_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0377s, max@0.0379s",gn
11298,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER AX,"v11298_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0477s, max@0.04665s",gn
11299,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER AX,"v11299_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0484s, max@0.0365s",gn
11347,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER AX,"v11347_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.02305s, max@0.0204s",gn
11350,10SEATLERE00AC1P,2,CROSSMEMBER LEFT REAR X,"v11350_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.0524s, max@0.05456s",gn
11356,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v11356_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0498s, max@0.0451s",gn
11377,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v11377_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.013s, max@0.0529s",gn
11378,10SEATLERE00AC1P,2,CROSSMEMBER LEFT REAR X,"v11378_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.0692s, max@0.06864s",gn
11380,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v11380_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0589s, max@0.0462s",gn
11383,10DOORLERE00AC1P,1,"LEFT REAR SILL AX, CHANNEL FAILED, NO DATA","v11383_093af0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@-0.05s, max@-0.05s",gn
11391,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER AX,"v11391_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0223s, max@0.0339s",gn
11394,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v11394_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0409s, max@0.0319s",gn
11396,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v11396_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0495s, max@0.0182s",gn
11399,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X - Low level cyclical noise observed throughout the data,"v11399_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0131s, max@0.0121s",gn
11485,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v11485_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0588s, max@0.0591s",gn
11490,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X - Low level cyclical noise observed throughout the data,"v11490_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0161s, max@0.0164s",gn
11491,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v11491_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0723s, max@0.02565s",gn
11496,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v11496_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0605s, max@0.0275s",gn
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
11571,10DOORLERE00AC1P,1,"LEFT REAR SILL AX, CHANNEL FAILED, NO DATA","v11571_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0531s, max@0.0519s",gn
11572,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v11572_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.018s, max@0.0186s",gn
11574,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v11574_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0207s, max@0.0299s",gn
11575,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X - Low level cyclical noise observed throughout the data,"v11575_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0401s, max@0.0275s",gn
11583,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v11583_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.038s, max@0.0633s",gn
11584,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v11584_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.03865s, max@0.0155s",gn
11589,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v11589_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.053s, max@0.0276s",gn
11591,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v11591_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0334s, max@0.03415s",gn
11594,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v11594_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0376s, max@0.0397s",gn
11597,10SEATLERE00AC1P,2,CROSSMEMBER LEFT REAR X,"v11597_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.04816s, max@0.04752s",gn
11618,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v11618_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0238s, max@0.0222s",gn
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
11660,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v11660_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0602s, max@0.0236s",gn
11663,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v11663_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0491s, max@0.0245s",gn
11664,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v11664_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0523s, max@0.0241s",gn
11668,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v11668_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0183s, max@0.0216s",gn
11819,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER AX,"v11819_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.05705s, max@0.0608s",gn
11821,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v11821_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0374s, max@0.0226s",gn
14048,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v14048_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0253s, max@0.0241s",gn
14051,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v14051_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0147s, max@0.0424s",gn
14056,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v14056_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.02235s, max@0.0643s",gn
14059,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v14059_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.019s, max@0.0211s",gn
14062,10SEATLERE00AC1P,2,CROSSMEMBER LEFT REAR X,"v14062_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.0156s, max@0.01944s",gn
14065,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v14065_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0143s, max@0.01115s",gn
14071,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v14071_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0696s, max@0.0698s",gn
14075,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v14075_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0667s, max@0.0191s",gn
14080,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v14080_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0359s, max@0.0138s",gn
14081,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v14081_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0238s, max@0.0206s",gn
14084,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v14084_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0118s, max@0.02525s",gn
14085,10SEATLERE00AC1P,2,CROSSMEMBER LEFT REAR X,"v14085_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.02s, max@0.0264s",gn
14086,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v14086_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.04055s, max@0.031s",gn
14091,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v14091_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0459s, max@0.04765s",gn
14096,100000LERE00AC1P,1,LEFT REAR SILL AX,"v14096_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0165s, max@0.0296s",gn
14127,100000LERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v14127_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.03765s, max@0.05545s",gn
14214,100000LERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v14214_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0827s, max@0.0823s",gn
14218,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v14218_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.01295s, max@0.01505s",gn
14242,10SEATLERE00AC1P,2,CROSSMEMBER LEFT REAR X,"v14242_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.0232s, max@0.02576s",gn
14243,10SEATLERE00AC1P,2,CROSSMEMBER LEFT REAR X,"v14243_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.05s, max@0.04512s",gn
14248,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v14248_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.056s, max@0.083s",gn
14252,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v14252_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0189s, max@0.0244s",gn
14257,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v14257_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0454s, max@0.0199s",gn
14258,100000LERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v14258_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0282s, max@0.0338s",gn
14262,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v14262_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0172s, max@0.0189s",gn
14264,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v14264_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.05445s, max@0.028s",gn
14266,10DOORLERE00AC1P,1,LEFT REAR SILL AX,"v14266_093aa0.uds; Sensor: type=AC, Attach=DSLR, Prefilter Frequency=2900; min@0.0372s, max@0.021s",gn
14271,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v14271_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.0372s, max@0.04295s",gn
14272,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v14272_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0568s, max@0.0272s",gn
14282,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v14282_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.04995s, max@0.04695s",gn
14283,10SEATLERE00AC1P,2,CROSSMEMBER LEFT REAR X,"v14283_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=2000; min@0.02872s, max@0.02944s",gn
14289,10SEATLERE00AC1P,2,LEFT REAR SEAT CROSSMEMBER X,"v14289_093aa0.uds; Sensor: type=AC, Attach=SELR, Prefilter Frequency=4000; min@0.06715s, max@0.06865s",gn
14292,10FORALERE00AC1P,1,LEFT REAR SEAT CROSSMEMBER X,"v14292_093aa0.uds; Sensor: type=AC, Attach=FLLR, Prefilter Frequency=2800; min@0.0647s, max@0.0577s",gn
